orgnr,exclusion_flags
5565388955,LAYER1_SERVICE:bygg
5565396750,NO_REVENUE
5565399481,NO_REVENUE
5565400081,NO_REVENUE
5565400420,GLOBAL_SHELL_SUFFIX:sweden ab
5565402053,GLOBAL_SHELL_SUFFIX:sverige ab
5565402871,LAYER1_SERVICE:bygg;NAME_EXCLUDED:mark
5565402889,NO_REVENUE
5565404851,NO_REVENUE
5565409165,LAYER1_SERVICE:bygg
5565411682,NO_REVENUE
5565413944,LAYER1_SERVICE:konsult
5565415576,LAYER1_SERVICE:kyl
5565416822,NO_REVENUE
5565416848,NO_REVENUE
5565418653,NO_REVENUE
5565422572,NO_REVENUE
5565422853,LAYER1_SERVICE:service
5565423281,GLOBAL_SHELL_SUFFIX:systems ab
5565424347,GLOBAL_SHELL_SUFFIX:sweden ab
5565425757,GLOBAL_SHELL_SUFFIX:sverige ab
5565426094,GLOBAL_SHELL_SUFFIX:systems ab;NO_REVENUE
5565426219,NO_REVENUE
5565427506,NO_REVENUE
5565430187,NAME_EXCLUDED:transport
5565430427,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5565432605,GLOBAL_SHELL_SUFFIX:sweden ab
5565432878,NO_REVENUE
5565434056,LAYER1_SERVICE:consulting
5565434486,LAYER1_SERVICE:entreprenad;NO_REVENUE
5565434833,NO_REVENUE;NAME_EXCLUDED:transport
5565435855,NO_REVENUE
5565436291,NO_REVENUE
5565437661,LAYER1_SERVICE:installation
5565439030,NO_REVENUE
5565440244,LAYER1_SERVICE:bygg
5565443404,NO_REVENUE
5565448783,GLOBAL_SHELL_SUFFIX:sweden ab
5565449310,NO_REVENUE
5565450151,NO_REVENUE
5565451621,NO_REVENUE
5565452587,LAYER1_SERVICE:bygg
5565454088,NO_REVENUE
5565454534,LAYER1_SERVICE:bygg
5565454757,NO_REVENUE
5565454781,NO_REVENUE
5565457065,NO_REVENUE
5565457271,NO_REVENUE
5565459350,LAYER1_SERVICE:kyl;NAME_EXCLUDED:transport
5565466744,LAYER1_OPERATING:fastighet
5565467940,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5565470258,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5565470803,LAYER1_SERVICE:bygg;NO_REVENUE
5565472973,NO_REVENUE
5565472999,REVENUE_BELOW_MIN
5565475034,LAYER1_SERVICE:bygg
5565477022,NO_REVENUE
5565477188,LAYER1_SERVICE:entreprenad
5565477253,LAYER1_SERVICE:service;NO_REVENUE
5565477287,LAYER1_SERVICE:entreprenad
5565477816,NAME_EXCLUDED:hotel
5565480299,LAYER1_SERVICE:service
5565481032,NO_REVENUE
5565481198,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5565482469,LAYER1_SERVICE:kyl
5565486411,LAYER1_SERVICE:montage
5565489316,NAME_EXCLUDED:hotel
5565491205,LAYER1_SERVICE:åkeri
5565491973,NO_REVENUE
5565493268,NO_REVENUE
5565495180,GLOBAL_SHELL_SUFFIX:sverige ab
5565495701,NO_REVENUE
5565496345,LAYER1_SERVICE:entreprenad;NO_REVENUE
5565496733,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5565505467,LAYER1_SERVICE:service
5565508032,GLOBAL_SHELL_SUFFIX:sweden ab
5565508339,LAYER1_SERVICE:service;NO_REVENUE
5565509600,GLOBAL_SHELL_SUFFIX:sverige ab
5565509790,NO_REVENUE
5565510343,NAME_EXCLUDED:transport
5565510756,NO_REVENUE
5565511515,LAYER1_SERVICE:entreprenad
5565511945,GLOBAL_SHELL_SUFFIX:sweden ab
5565513800,NO_REVENUE
5565514287,NO_REVENUE
5565517561,LAYER1_SERVICE:bygg
5565519096,NO_REVENUE
5565519674,NO_REVENUE
5565520706,REVENUE_BELOW_MIN
5565522603,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5565523833,NO_REVENUE
5565987228,LAYER1_SERVICE:bygg;NAME_EXCLUDED:smide
5565523858,NO_REVENUE
5565525150,LAYER1_SERVICE:bygg
5565528154,NO_REVENUE
5565529616,GLOBAL_SHELL_SUFFIX:sweden ab
5565529749,NO_REVENUE
5565530432,LAYER1_OPERATING:fastighet
5565531067,GLOBAL_SHELL_SUFFIX:sverige ab
5565531364,GLOBAL_SHELL_SUFFIX:scandinavia ab
5565534566,LAYER1_SERVICE:entreprenad
5565535118,NO_REVENUE
5565535126,NO_REVENUE
5565536272,NAME_EXCLUDED:plåt
5565536397,NO_REVENUE
5565537015,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5565537874,LAYER1_OPERATING:fastighet;NO_REVENUE
5565539185,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5565540464,LAYER1_SERVICE:service
5565540662,LAYER1_SERVICE:rör
5565543468,NO_REVENUE
5565543526,NO_REVENUE
5565543880,GLOBAL_SHELL_SUFFIX:sverige ab
5565545661,NAME_EXCLUDED:hotel
5565987954,LAYER1_SERVICE:åkeri;NO_REVENUE
5565548244,LAYER1_OPERATING:fastighet
5565548749,NO_REVENUE
5565549069,REVENUE_BELOW_MIN
5565553178,LAYER1_SERVICE:service
5565554366,NO_REVENUE;NAME_EXCLUDED:transport
5565554622,LAYER1_SERVICE:service
5565554747,NO_REVENUE
5565556171,NO_REVENUE
5565557666,NO_REVENUE
5565558011,NO_REVENUE
5565559134,LAYER1_SERVICE:bygg
5565560793,NO_REVENUE
5565562054,LAYER1_SERVICE:åkeri
5565563706,GLOBAL_SHELL_SUFFIX:sverige ab
5565564001,NO_REVENUE
5565567053,LAYER1_SERVICE:management
5565568754,GLOBAL_SHELL_SUFFIX:sweden ab
5565568770,GLOBAL_SHELL_SUFFIX:sweden ab
5565570149,NO_REVENUE
5565570289,LAYER1_SERVICE:konsult;NO_REVENUE
5565570925,NO_REVENUE
5565573895,GLOBAL_SHELL_SUFFIX:sverige ab
5565574133,NO_REVENUE
5565574141,LAYER1_SERVICE:akeri
5565575247,NO_REVENUE
5565575882,NO_REVENUE
5565577839,REVENUE_BELOW_MIN
5565588356,NO_REVENUE
5565580031,REVENUE_BELOW_MIN
5565580627,GLOBAL_SHELL_SUFFIX:sverige ab
5565581294,LAYER1_SERVICE:bygg
5565581351,LAYER1_SERVICE:service
5565581724,NO_REVENUE
5565583324,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:entreprenad;NO_REVENUE
5565584744,NO_REVENUE
5565586079,NAME_EXCLUDED:mark
5565990222,LAYER1_SERVICE:el
5565587879,LAYER1_SERVICE:entreprenad
5565587986,NO_REVENUE
5565590196,GLOBAL_SHELL_SUFFIX:sverige ab
5565591269,NO_REVENUE
5565593984,NO_REVENUE
5565595336,GLOBAL_SHELL_SUFFIX:sweden ab
5565597407,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:montage;NO_REVENUE
5565598934,NAME_EXCLUDED:hotel
5565599254,NO_REVENUE
5565600516,GLOBAL_SHELL_SUFFIX:sweden ab
5565601829,LAYER1_SERVICE:entreprenad;NO_REVENUE
5565603221,NO_REVENUE
5565606471,LAYER1_SERVICE:kyl
5565609244,NAME_EXCLUDED:transport
5565614020,NO_REVENUE
5565616520,GLOBAL_SHELL_SUFFIX:sweden ab
5565617106,NO_REVENUE;NAME_EXCLUDED:grossist
5565619193,GLOBAL_SHELL_SUFFIX:svenska ab
5565620019,NO_REVENUE
5565620837,NO_REVENUE
5565621942,NO_REVENUE;NAME_EXCLUDED:transport
5565622551,LAYER1_SERVICE:el
5565626008,GLOBAL_SHELL_SUFFIX:sverige ab
5565626263,GLOBAL_SHELL_SUFFIX:sweden ab
5565627345,LAYER1_SERVICE:rör;NO_REVENUE
5565627600,GLOBAL_SHELL_SUFFIX:sweden ab
5565627923,LAYER1_OPERATING:fastighet
5565628053,NO_REVENUE
5565628228,LAYER1_SERVICE:entreprenad
5565628442,NO_REVENUE
5565629705,LAYER1_SERVICE:management
5565631537,GLOBAL_SHELL_SUFFIX:sverige ab
5565631834,LAYER1_SERVICE:entreprenad
5565632352,NAME_EXCLUDED:mark
5565632907,NO_REVENUE
5565636312,LAYER1_SERVICE:bygg
5565637260,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5565637583,NO_REVENUE
5565638466,LAYER1_SERVICE:service
5565640512,NO_REVENUE
5565645396,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:service
5565646303,NO_REVENUE
5565648143,NO_REVENUE
5565648192,LAYER1_SERVICE:kyl
5565648572,LAYER1_SERVICE:bygg;NAME_EXCLUDED:plåt
5565648788,LAYER1_OPERATING:fastighet
5565651428,NAME_EXCLUDED:grossist
5565652327,NO_REVENUE
5565652954,REVENUE_BELOW_MIN
5565653523,LAYER1_SERVICE:verkstad;NAME_EXCLUDED:bilverkstad
5565654356,LAYER1_SERVICE:bygg
5565654877,NO_REVENUE
5565656054,NO_REVENUE
5565657599,NO_REVENUE
5565657680,LAYER1_SERVICE:bygg
5565659363,LAYER1_SERVICE:bygg
5565659827,GLOBAL_SHELL_SUFFIX:sweden ab
5565660759,GLOBAL_SHELL_SUFFIX:svenska ab
5565661211,NO_REVENUE
5565662771,NO_REVENUE
5565662938,NO_REVENUE
5565663647,NO_REVENUE;NAME_EXCLUDED:transport
5565666137,NO_REVENUE
5565669636,LAYER1_SERVICE:bygg;NO_REVENUE
5565671467,LAYER1_SERVICE:rör
5565673117,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5565673588,LAYER1_SERVICE:bygg;NO_REVENUE
5565677308,NO_REVENUE
5565677332,NO_REVENUE
5565678439,NO_REVENUE
5565679056,NO_REVENUE
5565680112,NO_REVENUE
5565682738,NO_REVENUE
5565685483,LAYER1_SERVICE:bygg;NO_REVENUE
5565688065,NO_REVENUE
5565688925,LAYER1_SERVICE:service
5565689444,GLOBAL_SHELL_SUFFIX:sweden ab
5565690418,NO_REVENUE
5565691002,LAYER1_SERVICE:consulting;NO_REVENUE
5565783361,NAME_EXCLUDED:transport
5565696266,NO_REVENUE
5565700944,LAYER1_SERVICE:service;REVENUE_BELOW_MIN
5565701868,GLOBAL_SHELL_SUFFIX:sweden ab
5565702718,NO_REVENUE
5565704649,NO_REVENUE
5565704714,NAME_EXCLUDED:hotel
5565704847,NO_REVENUE
5565705349,NO_REVENUE
5565705786,LAYER1_SERVICE:entreprenad
5565706065,NO_REVENUE
5565706073,NO_REVENUE
5565709390,NO_REVENUE
5565711073,LAYER1_OPERATING:fastighet;LAYER1_SERVICE:service;NO_REVENUE
5565711610,GLOBAL_SHELL_SUFFIX:sverige ab
5565713061,LAYER1_SERVICE:entreprenad;NO_REVENUE
5565713798,LAYER1_OPERATING:fastighet
5565713830,LAYER1_SERVICE:rör
5565716510,LAYER1_SERVICE:service;NO_REVENUE
5565716601,NAME_EXCLUDED:hotel
5565717096,LAYER1_OPERATING:fastighet
5565718136,NO_REVENUE
5565719027,NO_REVENUE
5565719621,NO_REVENUE
5565719829,NAME_EXCLUDED:hotel
5565719969,LAYER1_OPERATING:fastighet
5565720124,NO_REVENUE
5565720900,LAYER1_SERVICE:bygg;NO_REVENUE
5565721783,LAYER1_SERVICE:bygg
5565723334,NO_REVENUE
5565724613,NO_REVENUE
5565725313,NO_REVENUE
5565729232,NAME_EXCLUDED:hotel
5565783932,NO_REVENUE
5565729919,LAYER1_SERVICE:bygg
5565730313,NO_REVENUE
5565735114,LAYER1_SERVICE:management
5565735346,LAYER1_SERVICE:service;REVENUE_BELOW_MIN
5565735387,LAYER1_SERVICE:el
5565735569,REVENUE_BELOW_MIN
5565737052,NO_REVENUE;NAME_EXCLUDED:hotel
5565737292,NAME_EXCLUDED:hotel
5565739074,LAYER1_SERVICE:consulting
5565740197,NO_REVENUE
5565740353,NO_REVENUE
5565743522,GLOBAL_SHELL_SUFFIX:sweden ab
5565744546,GLOBAL_SHELL_SUFFIX:sverige ab
5565744942,LAYER1_SERVICE:entreprenad;NO_REVENUE
5565746061,GLOBAL_SHELL_SUFFIX:scandinavia ab
5565749768,NAME_EXCLUDED:transport
5565749784,NO_REVENUE
5565752747,LAYER1_SERVICE:bygg
5565753224,NO_REVENUE
5565755948,NO_REVENUE
5565757019,NAME_EXCLUDED:transport
5565758215,NAME_EXCLUDED:transport
5565758660,GLOBAL_SHELL_SUFFIX:sweden ab
5565758959,NO_REVENUE
5565759858,LAYER1_SERVICE:service
5565760104,LAYER1_SERVICE:entreprenad;NO_REVENUE
5565760641,LAYER1_SERVICE:bygg;NO_REVENUE
5565761938,NO_REVENUE
5565762795,LAYER1_SERVICE:service;NAME_EXCLUDED:transport
5565764999,NO_REVENUE
5565765897,LAYER1_SERVICE:åkeri;NO_REVENUE
5565767000,LAYER1_SERVICE:bygg
5565768958,LAYER1_SERVICE:service
5565770012,LAYER1_SERVICE:entreprenad
5565770756,LAYER1_SERVICE:konsult
5565771838,GLOBAL_SHELL_SUFFIX:sweden ab
5565773305,NO_REVENUE
5565773826,GLOBAL_SHELL_SUFFIX:sverige ab
5565775680,LAYER1_SERVICE:service
5565776522,LAYER1_SERVICE:åkeri;NO_REVENUE
5565776712,NO_REVENUE
5565776746,NO_REVENUE
5565777314,NO_REVENUE
5565778098,LAYER1_SERVICE:montage
5565780268,NO_REVENUE
5565780896,GLOBAL_SHELL_SUFFIX:sverige ab
5565783288,LAYER1_SERVICE:management
5565784229,NO_REVENUE
5565785986,NAME_EXCLUDED:transport
5565786430,GLOBAL_SHELL_SUFFIX:sweden ab;NAME_EXCLUDED:citrix
5565786471,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5565789087,NO_REVENUE
5565793006,LAYER1_SERVICE:kyl;NO_REVENUE
5565798302,NO_REVENUE
5565798682,NO_REVENUE
5565800587,LAYER1_SERVICE:bygg;NO_REVENUE
5565803474,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5565803672,LAYER1_SERVICE:åkeri;NO_REVENUE
5565805644,LAYER1_SERVICE:bygg;NO_REVENUE
5565805917,NAME_EXCLUDED:transport
5565807343,LAYER1_SERVICE:entreprenad;NO_REVENUE
5565808473,GLOBAL_SHELL_SUFFIX:sverige ab
5565810768,NO_REVENUE
5565813176,GLOBAL_SHELL_SUFFIX:sweden ab
5565813580,GLOBAL_SHELL_SUFFIX:sweden ab
5565813739,LAYER1_SERVICE:bygg
5565815866,LAYER1_SERVICE:entreprenad
5565816161,GLOBAL_SHELL_SUFFIX:sweden ab;LAYER1_SERVICE:konsult;NO_REVENUE
5565817508,NAME_EXCLUDED:hotel
5565817524,NAME_EXCLUDED:hotel
5565820080,LAYER1_SERVICE:entreprenad
5565820791,NO_REVENUE
5565823993,LAYER1_SERVICE:vvs
5565826277,LAYER1_SERVICE:service
5565829131,NO_REVENUE
5565829941,LAYER1_OPERATING:fastighet;NO_REVENUE
5565830055,NO_REVENUE
5565830410,LAYER1_SERVICE:installation
5565830543,LAYER1_SERVICE:service
5565830568,LAYER1_SERVICE:rör
5565830634,LAYER1_SERVICE:rör
5565831798,LAYER1_SERVICE:vvs
5565832507,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5565832564,GLOBAL_SHELL_SUFFIX:svenska ab
5565833919,NO_REVENUE
5565834115,NO_REVENUE
5565834768,NO_REVENUE
5565837134,GLOBAL_SHELL_SUFFIX:sverige ab
5565838165,GLOBAL_SHELL_SUFFIX:sweden ab
5565840468,NO_REVENUE
5565843371,LAYER1_SERVICE:bygg;NO_REVENUE
5565843595,GLOBAL_SHELL_SUFFIX:sverige ab
5565844015,NO_REVENUE
5565844502,LAYER1_SERVICE:bygg
5565846648,NO_REVENUE
5565846754,NAME_EXCLUDED:hotel
5565847836,NO_REVENUE
5565848636,NO_REVENUE
5565849543,NAME_EXCLUDED:grossist
5565849618,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5565849923,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5565852596,NO_REVENUE
5565853446,NO_REVENUE
5565856498,GLOBAL_SHELL_SUFFIX:sverige ab
5565858502,LAYER1_SERVICE:service
5565859310,GLOBAL_SHELL_SUFFIX:sverige ab
5565859815,LAYER1_SERVICE:el
5565861613,NO_REVENUE
5565863080,NO_REVENUE
5565865291,NO_REVENUE
5565865457,NO_REVENUE
5565867016,REVENUE_BELOW_MIN
5565869202,NO_REVENUE
5565869756,NO_REVENUE
5565870564,NO_REVENUE
5565875514,NO_REVENUE
5565877791,LAYER1_SERVICE:installation
5565880001,GLOBAL_SHELL_SUFFIX:scandinavia ab
5565880324,NO_REVENUE
5565881025,REVENUE_BELOW_MIN
5565882718,NO_REVENUE
5565883310,NAME_EXCLUDED:hotel
5565883567,NAME_EXCLUDED:hotel
5565885265,LAYER1_SERVICE:bygg
5565885463,LAYER1_SERVICE:vvs
5565889168,NO_REVENUE
5565889978,NO_REVENUE
5565893764,GLOBAL_SHELL_SUFFIX:sverige ab
5565894341,NO_REVENUE
5565896163,NO_REVENUE
5565896825,NO_REVENUE
5565898839,NO_REVENUE
5565900213,LAYER1_SERVICE:bygg;NO_REVENUE
5565901559,NO_REVENUE
5565902268,NO_REVENUE
5565902516,NO_REVENUE
5565902631,NO_REVENUE
5565922720,GLOBAL_SHELL_SUFFIX:systems ab
5565903084,LAYER1_OPERATING:finance;NO_REVENUE
5565903274,LAYER1_SERVICE:konsult;NO_REVENUE
5565905139,NO_REVENUE
5565905675,NO_REVENUE
5565906657,LAYER1_SERVICE:åkeri
5565911418,GLOBAL_SHELL_SUFFIX:sweden ab
5565912143,LAYER1_SERVICE:service;REVENUE_BELOW_MIN
5565914305,LAYER1_SERVICE:management
5565917753,NO_REVENUE;NAME_EXCLUDED:grossist
5565918355,NO_REVENUE
5565921003,GLOBAL_SHELL_SUFFIX:sweden ab
5565922472,NO_REVENUE
5565922746,NO_REVENUE
5565925699,GLOBAL_SHELL_SUFFIX:scandinavia ab;NO_REVENUE
5565926044,NO_REVENUE;NAME_EXCLUDED:hotel
5565926671,LAYER1_SERVICE:service;NAME_EXCLUDED:transport
5565928214,NO_REVENUE
5565930269,LAYER1_SERVICE:service
5565930640,NO_REVENUE
5565932828,GLOBAL_SHELL_SUFFIX:sverige ab
5565933115,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5565933990,GLOBAL_SHELL_SUFFIX:sverige ab
5565934279,NO_REVENUE
5565938361,GLOBAL_SHELL_SUFFIX:sverige ab
5565938700,NO_REVENUE
5565940813,LAYER1_SERVICE:el
5565941878,GLOBAL_SHELL_SUFFIX:sverige ab
5565942041,NO_REVENUE
5565942462,LAYER1_OPERATING:fastighet
5565943130,NAME_EXCLUDED:hotel
5565943288,NAME_EXCLUDED:hotel
5565946919,LAYER1_SERVICE:rör
5565949814,LAYER1_OPERATING:fastighet
5565950523,LAYER1_SERVICE:bygg
5565950648,NO_REVENUE
5565951059,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:bygg
5565952727,NO_REVENUE
5565955399,NO_REVENUE
5565955449,NO_REVENUE
5565955944,LAYER1_SERVICE:entreprenad
5565956942,LAYER1_SERVICE:vvs
5565957809,GLOBAL_SHELL_SUFFIX:sverige ab
5565959573,NO_REVENUE
5565960423,LAYER1_SERVICE:consulting
5565962205,NO_REVENUE;NAME_EXCLUDED:transport
5565963336,LAYER1_OPERATING:fastighet
5565963377,GLOBAL_SHELL_SUFFIX:sweden ab
5566003512,NO_REVENUE
5565963625,LAYER1_SERVICE:service
5565967758,GLOBAL_SHELL_SUFFIX:scandinavia ab
5565968277,LAYER1_SERVICE:åkeri;NO_REVENUE
5565969598,LAYER1_OPERATING:fastighet
5565973186,NO_REVENUE
5565973996,GLOBAL_SHELL_SUFFIX:sverige ab
5565974101,LAYER1_SERVICE:bygg;NO_REVENUE
5565974440,NO_REVENUE
5565974465,NO_REVENUE
5565974697,NO_REVENUE
5565977609,NO_REVENUE
5565991733,LAYER1_SERVICE:rör;NO_REVENUE
5565997250,NO_REVENUE
5565998860,NO_REVENUE
5566000732,GLOBAL_SHELL_SUFFIX:scandinavia ab
5566001151,LAYER1_OPERATING:finans;NO_REVENUE
5566002126,GLOBAL_SHELL_SUFFIX:sverige ab
5566002704,NO_REVENUE
5566006457,NO_REVENUE
5566008032,NO_REVENUE
5566008842,NO_REVENUE
5566010509,NO_REVENUE
5566011234,NO_REVENUE
5566012216,NO_REVENUE
5566013388,LAYER1_SERVICE:service
5566014402,NO_REVENUE
5566015847,GLOBAL_SHELL_SUFFIX:sweden ab
5566019534,NO_REVENUE
5566019880,GLOBAL_SHELL_SUFFIX:sverige ab
5566020037,NAME_EXCLUDED:hotel
5566021423,LAYER1_SERVICE:service
5566022405,NO_REVENUE
5566023684,NO_REVENUE
5566288071,LAYER1_SERVICE:bygg
5566024906,NO_REVENUE
5566025762,LAYER1_SERVICE:åkeri
5566027131,GLOBAL_SHELL_SUFFIX:sweden ab
5566027214,NAME_EXCLUDED:transport
5566027628,NO_REVENUE
5566027644,LAYER1_SERVICE:rör;NO_REVENUE
5566027859,LAYER1_SERVICE:bygg;NO_REVENUE
5566028931,LAYER1_SERVICE:åkeri
5566029756,REVENUE_BELOW_MIN
5566030200,GLOBAL_SHELL_SUFFIX:sweden ab
5566030317,NO_REVENUE
5566032602,GLOBAL_SHELL_SUFFIX:sweden ab
5566033790,NO_REVENUE
5566034095,NO_REVENUE
5566037122,NO_REVENUE
5566037296,GLOBAL_SHELL_SUFFIX:sweden ab
5566037387,NO_REVENUE
5566037940,NO_REVENUE
5566041371,NO_REVENUE
5566043237,NO_REVENUE
5566044276,LAYER1_SERVICE:entreprenad
5566044888,GLOBAL_SHELL_SUFFIX:sverige ab
5566045836,NO_REVENUE;NAME_EXCLUDED:transport
5566049309,LAYER1_OPERATING:holding
5566049440,NO_REVENUE
5566050513,LAYER1_SERVICE:konsult
5566050638,LAYER1_OPERATING:fastighet
5566050729,LAYER1_OPERATING:fastighet
5566052170,LAYER1_OPERATING:fastighet
5566052196,GLOBAL_SHELL_SUFFIX:sweden ab
5566054945,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5566056726,GLOBAL_SHELL_SUFFIX:systems ab
5566059290,REVENUE_BELOW_MIN
5566059910,LAYER1_SERVICE:bygg;NAME_EXCLUDED:anläggning
5566062252,LAYER1_SERVICE:service
5566065800,NO_REVENUE
5566065859,NO_REVENUE
5566066436,NO_REVENUE
5566066832,LAYER1_SERVICE:management
5566066980,NO_REVENUE
5566067640,NAME_EXCLUDED:hotel
5566073820,GLOBAL_SHELL_SUFFIX:systems ab
5566074539,NO_REVENUE
5566076567,LAYER1_SERVICE:bygg
5566077508,LAYER1_SERVICE:bygg
5566077763,GLOBAL_SHELL_SUFFIX:sweden ab;LAYER1_SERVICE:service;NO_REVENUE
5566081237,NO_REVENUE
5566081997,LAYER1_SERVICE:service;NO_REVENUE
5566083324,NO_REVENUE
5566083662,LAYER1_SERVICE:management
5566083845,LAYER1_SERVICE:kyl
5566086103,LAYER1_SERVICE:konsult
5566086376,LAYER1_SERVICE:bygg;NO_REVENUE
5566086798,NO_REVENUE
5566090873,REVENUE_BELOW_MIN
5566091459,GLOBAL_SHELL_SUFFIX:sverige ab
5566114194,NO_REVENUE
5566093901,NO_REVENUE
5566095237,NO_REVENUE
5566096607,NO_REVENUE
5566101902,NO_REVENUE
5566103619,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5566103767,NO_REVENUE
5566104724,LAYER1_SERVICE:consulting
5566104989,LAYER1_OPERATING:fastighet;NO_REVENUE
5566105507,NO_REVENUE
5566106091,NO_REVENUE
5566106422,NO_REVENUE
5566107354,GLOBAL_SHELL_SUFFIX:sweden ab
5566108584,LAYER1_SERVICE:entreprenad
5566109772,LAYER1_SERVICE:consulting
5566110473,NO_REVENUE
5566115670,NO_REVENUE
5566115738,NO_REVENUE
5566116389,NO_REVENUE
5566118609,NO_REVENUE
5566119136,LAYER1_SERVICE:rör
5566119474,GLOBAL_SHELL_SUFFIX:sweden ab
5566119656,REVENUE_BELOW_MIN
5566120381,LAYER1_SERVICE:service
5566120837,NO_REVENUE
5566121165,LAYER1_SERVICE:konsult
5566124177,NO_REVENUE
5566124326,LAYER1_SERVICE:bygg;NO_REVENUE
5566127600,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5566128350,LAYER1_SERVICE:service;NO_REVENUE
5566134952,GLOBAL_SHELL_SUFFIX:sweden ab
5566136262,NO_REVENUE
5566136510,GLOBAL_SHELL_SUFFIX:sweden ab
5566131792,LAYER1_SERVICE:service
5566139852,NO_REVENUE
5566142765,GLOBAL_SHELL_SUFFIX:sweden ab;REVENUE_BELOW_MIN
5566143565,GLOBAL_SHELL_SUFFIX:sweden ab
5566146964,NO_REVENUE
5566149166,LAYER1_SERVICE:montage
5566150412,LAYER1_SERVICE:åkeri;NO_REVENUE
5566151998,LAYER1_OPERATING:fastighet;NO_REVENUE
5566152178,NO_REVENUE
5566152525,GLOBAL_SHELL_SUFFIX:sverige ab
5566153259,LAYER1_SERVICE:bygg
5566153499,LAYER1_SERVICE:bygg
5566154208,GLOBAL_SHELL_SUFFIX:sverige ab
5566155270,NO_REVENUE
5566155445,GLOBAL_SHELL_SUFFIX:sweden ab
5566157763,GLOBAL_SHELL_SUFFIX:svenska ab
5566158662,NO_REVENUE
5566159298,NO_REVENUE;NAME_EXCLUDED:transport
5566159397,LAYER1_SERVICE:bygg
5566160064,NO_REVENUE
5566160304,REVENUE_BELOW_MIN
5566160551,LAYER1_SERVICE:entreprenad;NO_REVENUE
5566161419,NO_REVENUE;NAME_EXCLUDED:transport
5566162821,LAYER1_SERVICE:konsult;REVENUE_BELOW_MIN
5566163357,LAYER1_OPERATING:fastighet
5566163720,LAYER1_SERVICE:vvs
5566163910,REVENUE_BELOW_MIN
5566166475,NO_REVENUE
5566168398,LAYER1_SERVICE:montage
5566169198,LAYER1_SERVICE:rör
5566170030,GLOBAL_SHELL_SUFFIX:sweden ab
5566171236,NO_REVENUE
5566172382,LAYER1_SERVICE:åkeri;NO_REVENUE
5566174750,GLOBAL_SHELL_SUFFIX:scandinavia ab
5566175104,NAME_EXCLUDED:transport
5566176730,GLOBAL_SHELL_SUFFIX:scandinavia ab
5566178215,NO_REVENUE
5566179486,GLOBAL_SHELL_SUFFIX:sverige ab
5566180161,NO_REVENUE
5566180336,NAME_EXCLUDED:transport
5566180849,LAYER1_SERVICE:entreprenad
5566182969,GLOBAL_SHELL_SUFFIX:scandinavia ab;NO_REVENUE
5566184932,NO_REVENUE
5566184999,NO_REVENUE
5566189261,LAYER1_SERVICE:åkeri;NO_REVENUE
5566190640,NO_REVENUE
5566192539,NO_REVENUE
5566192968,NO_REVENUE
5566193545,NO_REVENUE
5566196688,NO_REVENUE
5566196829,NO_REVENUE
5566197736,LAYER1_OPERATING:fastighet
5566197975,NO_REVENUE
5566201082,NO_REVENUE
5566202056,NO_REVENUE
5566202445,NO_REVENUE
5566202544,LAYER1_SERVICE:installation
5566203609,NO_REVENUE
5566205455,NO_REVENUE
5566205562,LAYER1_SERVICE:service
5566205737,NO_REVENUE
5566206396,REVENUE_BELOW_MIN
5566208186,LAYER1_SERVICE:ror
5566213780,NO_REVENUE
5566213996,NO_REVENUE
5566218102,LAYER1_SERVICE:service
5566219050,REVENUE_BELOW_MIN
5566219290,NO_REVENUE
5566219597,NO_REVENUE
5566219936,NO_REVENUE
5566220926,GLOBAL_SHELL_SUFFIX:sweden ab;LAYER1_SERVICE:rör
5566247747,NO_REVENUE
5566225826,LAYER1_OPERATING:fastighet
5566226915,NO_REVENUE
5566227483,LAYER1_SERVICE:management
5566227582,GLOBAL_SHELL_SUFFIX:sweden ab
5566229257,NO_REVENUE
